Qx, Qy, Qz, Qw, x, y, z, q7
-0.338701,-0.572409,-0.538424,0.517426,0.381675,0.409149,0.736609,-0.41295
-0.349417,-0.560738,-0.545868,0.515276,0.406369,0.402899,0.750846,-0.40275
-0.362974,-0.554846,-0.551933,0.505732,0.431158,0.393143,0.761522,-0.388969
-0.380606,-0.554239,-0.553235,0.491823,0.455105,0.380394,0.768187,-0.366837
-0.406328,-0.555792,-0.548871,0.474061,0.477632,0.364566,0.77108,-0.318251
-0.395941,-0.574717,-0.569728,0.433983,0.5013,0.345851,0.772741,-0.442608
-0.413613,-0.562456,-0.577868,0.422653,0.527007,0.324515,0.775244,-0.451509
-0.433629,-0.546126,-0.5886,0.408978,0.55226,0.298691,0.777454,-0.452233
-0.451484,-0.534499,-0.600019,0.387879,0.574586,0.269682,0.777133,-0.462841
-0.4727,-0.522873,-0.60512,0.370118,0.593613,0.240324,0.77409,-0.454828
-0.500541,-0.511339,-0.608059,0.343884,0.611112,0.209038,0.766469,-0.428198
-0.524816,-0.501411,-0.610371,0.317179,0.625256,0.175365,0.757136,-0.416382
-0.546571,-0.48935,-0.608615,0.3023,0.631857,0.143941,0.747022,-0.396847
-0.563725,-0.482467,-0.603171,0.292616,0.629847,0.11518,0.735413,-0.3837
-0.579749,-0.482606,-0.593824,0.279921,0.622859,0.0912279,0.721325,-0.369533
-0.592616,-0.488829,-0.581089,0.268676,0.610743,0.0724949,0.705442,-0.362508
-0.602377,-0.492404,-0.568625,0.267106,0.595706,0.0586136,0.690583,-0.356171
-0.609227,-0.493644,-0.557324,0.273035,0.579341,0.049706,0.677242,-0.350322
-0.612758,-0.495946,-0.546445,0.282778,0.560384,0.045875,0.664431,-0.347037
-0.611049,-0.500882,-0.536448,0.29658,0.538861,0.0468763,0.653277,-0.354319
-0.606825,-0.505199,-0.525567,0.316728,0.515508,0.0528379,0.644221,-0.357228
-0.599367,-0.511512,-0.513877,0.339183,0.490191,0.0645566,0.637039,-0.358239
-0.58736,-0.52139,-0.504734,0.358336,0.465975,0.0786941,0.632631,-0.371446
-0.572208,-0.532141,-0.49749,0.376706,0.443268,0.0955448,0.631009,-0.387062
-0.554695,-0.543204,-0.491188,0.394939,0.422116,0.114472,0.632099,-0.401366
-0.534224,-0.555906,-0.484081,0.41381,0.403051,0.134461,0.635603,-0.416092
-0.512172,-0.571571,-0.475841,0.429606,0.384682,0.154791,0.640792,-0.429867
-0.490885,-0.586862,-0.468366,0.44188,0.368472,0.174428,0.647885,-0.433557
-0.469604,-0.59856,-0.462635,0.455155,0.3554,0.192921,0.657443,-0.428266
-0.447802,-0.606547,-0.460478,0.468544,0.346304,0.209702,0.669431,-0.424205
-0.429183,-0.610183,-0.461848,0.479766,0.341953,0.224779,0.683072,-0.408978
-0.412489,-0.610682,-0.463524,0.492002,0.34172,0.23841,0.698526,-0.390446
-0.396682,-0.614349,-0.470222,0.494075,0.346932,0.248425,0.713752,-0.38715
-0.385976,-0.615019,-0.479808,0.492501,0.35608,0.256718,0.72944,-0.376215
-0.381734,-0.614008,-0.48823,0.48878,0.368274,0.262464,0.744818,-0.354667
-0.382503,-0.612847,-0.493242,0.484584,0.382493,0.265195,0.758814,-0.330263
-0.378654,-0.614115,-0.503584,0.475276,0.398495,0.264841,0.772254,-0.342823
-0.38485,-0.606044,-0.512424,0.471192,0.417268,0.261432,0.785458,-0.330076
-0.396933,-0.59318,-0.520127,0.469095,0.439305,0.253472,0.798067,-0.311673
-0.410933,-0.588256,-0.533472,0.447768,0.461433,0.244336,0.806125,-0.30446
-0.433014,-0.580544,-0.539383,0.429573,0.484078,0.230335,0.811962,-0.27777
-0.452946,-0.576345,-0.543331,0.409215,0.505864,0.21445,0.815138,-0.266425
-0.472894,-0.569407,-0.544512,0.394529,0.525509,0.195994,0.816646,-0.260403
-0.490294,-0.558124,-0.548287,0.384045,0.54428,0.175591,0.81787,-0.263844
-0.507,-0.542687,-0.553744,0.376575,0.56006,0.154268,0.818095,-0.265355
-0.521557,-0.531027,-0.561962,0.360815,0.577198,0.128249,0.816986,-0.287181
-0.535588,-0.519593,-0.570251,0.343486,0.591776,0.101974,0.813923,-0.309862
-0.549469,-0.508885,-0.57649,0.326771,0.603506,0.0753439,0.808716,-0.331913
-0.563879,-0.498861,-0.580973,0.309271,0.613064,0.0487546,0.800746,-0.353691
-0.581186,-0.486468,-0.5829,0.292915,0.620584,0.022604,0.790071,-0.363411
-0.600967,-0.472002,-0.582747,0.276512,0.626113,-0.00240987,0.776694,-0.361437
-0.623489,-0.456685,-0.578509,0.260821,0.628414,-0.0245671,0.760557,-0.341191
-0.645349,-0.448213,-0.570336,0.239471,0.627623,-0.0435284,0.741509,-0.323375
-0.662617,-0.444859,-0.557801,0.22781,0.621292,-0.0552296,0.721148,-0.306235
-0.672528,-0.445577,-0.545414,0.227355,0.610585,-0.0598981,0.701068,-0.300614
-0.677731,-0.445946,-0.533831,0.238405,0.59632,-0.0580015,0.681816,-0.294311
-0.677607,-0.449236,-0.524602,0.252644,0.579554,-0.050216,0.664437,-0.295481
-0.67319,-0.457154,-0.515654,0.268191,0.560444,-0.0366406,0.648983,-0.302075
-0.665389,-0.470214,-0.504492,0.285733,0.538832,-0.0176073,0.635187,-0.310932
-0.653856,-0.486785,-0.491884,0.305881,0.515161,0.00567953,0.624324,-0.321172
-0.63758,-0.503609,-0.481622,0.328498,0.490958,0.0317167,0.618069,-0.334745
-0.617679,-0.52005,-0.473182,0.352308,0.466488,0.060012,0.616779,-0.345092
-0.594411,-0.542012,-0.466738,0.367497,0.443211,0.0874383,0.619625,-0.360457
-0.566993,-0.566578,-0.463506,0.377718,0.42122,0.113633,0.626902,-0.381252
-0.538917,-0.587437,-0.464744,0.385357,0.402008,0.137919,0.63857,-0.392598
-0.507977,-0.605842,-0.469526,0.393013,0.386332,0.158263,0.654101,-0.413635
-0.480167,-0.618303,-0.479315,0.396734,0.37541,0.176578,0.671777,-0.418467
-0.453194,-0.625678,-0.490868,0.40273,0.368549,0.192021,0.691149,-0.423647
-0.429296,-0.627495,-0.502484,0.41166,0.366028,0.204796,0.711474,-0.424586
-0.410076,-0.62489,-0.515605,0.418929,0.369231,0.21501,0.731745,-0.422422
-0.398505,-0.620619,-0.524204,0.425718,0.376862,0.222545,0.750617,-0.405368
-0.391331,-0.61941,-0.535107,0.420539,0.390716,0.227478,0.766384,-0.39992
-0.391845,-0.611989,-0.54212,0.421939,0.406957,0.229889,0.781099,-0.383277
-0.396136,-0.602832,-0.551899,0.418422,0.430727,0.231329,0.793998,-0.374382
-0.404401,-0.591854,-0.564341,0.409498,0.457736,0.229547,0.804026,-0.378415
-0.417745,-0.577324,-0.575561,0.401143,0.486603,0.225293,0.811599,-0.379216
-0.435493,-0.562396,-0.586027,0.38811,0.518315,0.21888,0.815993,-0.37788
-0.455035,-0.54995,-0.595467,0.36867,0.549702,0.209625,0.816379,-0.386836
-0.476039,-0.536889,-0.599683,0.354283,0.577178,0.201745,0.81321,-0.387736
-0.49574,-0.527459,-0.60541,0.33092,0.608124,0.186884,0.806887,-0.418009
-0.514693,-0.515045,-0.607427,0.317572,0.634152,0.172613,0.797759,-0.445279
-0.534602,-0.500335,-0.607033,0.308831,0.657542,0.158099,0.7856,-0.463373
